Date,CHF=X,EURGBP=X,EURJPY=X,AUDUSD=X,EURUSD=X,CAD=X,JPY=X,NZDUSD=X,SGD=X,HKD=X,GBPUSD=X
4/25/2022,0,0,0,0,0,0,0,0,0,0,0
4/26/2022,0,0,0,0,0,0,0,0,0,0,0
4/27/2022,0,0,0,0,0,0,0,0,0,0,0
4/28/2022,0,0,0,0,0,0,0,0,0,0,0
4/29/2022,0,0,0,0,0,0,0,0,0,0,0
5/2/2022,0,-0.005615732,0,0,0,0,0,0,0,0,0
5/3/2022,0,0,0,0,0,0,0,0,0,2.30E-05,0
5/4/2022,0,0,0,0,0,0,0,0,0,0,0
5/5/2022,0,0,-0.004081938,0,0,0,0,0,0,0,0
5/6/2022,0,0,0,0,0,0,0,0,0,0,0
5/9/2022,0,0,0,0,0,0,0,0,0,0,0
5/10/2022,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,0,0,0,0,0,0,0,0,0,0,0
5/12/2022,0,0,0,0,0,0,0,0,0,0,0
5/13/2022,0,0,0,0,0,0,0,0,0,0,0
5/16/2022,0,0,0,0.023444089,0,0,0,0.028614577,0,0,0
5/17/2022,0,0,0,0,0,0,0,0,0,0,0
5/18/2022,0,0,0,0,0,0,0,0,0,0,0
5/19/2022,0,0,0,0,0,0,0,0,0,0,0
5/20/2022,0,0,0,0,0,0,0,0,0,0,0
5/23/2022,0,0,0,0,0,0,-0.002137033,0,0,0,0.011660464
5/24/2022,0,0,0,0,0,0,0,0,0,0,0
5/25/2022,0,0,0,0,0,0,0,0.003123943,0,-0.000334972,0
5/26/2022,0.002633426,0,0,0,0,0,0,0,0,0,0
5/27/2022,0,0,0,0,-0.000446581,0,0,0,-0.001686115,0,0
5/30/2022,0,0,0,0,0,0,0.038821851,0,0,0.000220489,0
5/31/2022,0,0,0,0,0,0,0,0,0,0,0.002204666
6/1/2022,0,0,0,0,0,0,0,0,0,0,0
6/2/2022,0,0,0,0,0,0,0,0,0,0,0
6/3/2022,0,0,0,0,0,0,0,0,0,0,0
6/6/2022,0,0,0,0,0,0,0,0,0,0,0
6/7/2022,0,0,0,0,0,0,0,0,0,0,0
6/8/2022,0,0,0,0,0,0,0,0,0,0,0
6/9/2022,0,0,0,0,0,0,0,0.011544285,0.004309935,0,0.012602181
6/10/2022,0,0,0,0,0,0,0,0,0,0,0
6/13/2022,0,0.004821202,0,0,0,0,0,0,0,0,0
6/14/2022,0,0,0,0,0,0,0,0,0,0,0
6/15/2022,0,0,0.020504124,0,0,0,0,0,0,0,0
6/16/2022,0.034760534,0,0,-0.008030436,0,0,0,0.003369903,-2.73E-05,0,0
6/17/2022,0,0,0,0,0,0,0,0,0,0,0
6/20/2022,0,0.004305806,0,0,0,0,0,0,0,0,0
6/21/2022,0,0,0,0,-0.002251677,0.008152124,0,0,0,0,-0.006482115
6/22/2022,0,0,0,0.007665175,0,0,0,0.014649809,0,0.000259944,0
6/23/2022,0,0,0,0,0,0,0,0,0,0,0
6/24/2022,0,0,0,0,0,0,0,0,0,0,0
6/27/2022,0,0,-0.007191576,0,-0.005445219,0,0,0,0,0,0
6/28/2022,-0.008155206,0,0,-0.005929318,0,0,0,0.018548058,0,0,0
6/29/2022,0,0,0,0,0,0,0,0,0,0,0
6/30/2022,0,0,0,0,0,0,0,0,0,0,0
7/1/2022,0,0,0,0,0,0,0,0,0,0,0
7/4/2022,0,0,0,0,0,0,0,0,0,0,0
7/5/2022,0.020790352,0,0,0,0.036759363,0,0.00683255,0,0.006910627,0,0
7/6/2022,0,0,0,0,0,0,0,0,0,-2.53E-06,0
7/7/2022,0,0,0,0,0,-0.005181036,0,0,0,0,0
7/8/2022,0,0,-0.007432815,0,0,0,0,0,0,0,0
7/11/2022,0,0,0,0,0,0,0,0,0,0,0
7/12/2022,0,0,0,0,0,0,0,0,0,0,0
7/13/2022,0,0,0,0,0,0,0,0,0,0,0
7/14/2022,0,0,0,0,0,0,0,0,0,0,0
7/15/2022,0,0,0,0,0,0,0,0,0,0,0
7/18/2022,0,0,0,0,0,0,0.014058271,0,0,0,0.015082889
7/19/2022,0,0,0,0,0,0,0,0,0,0,0
7/20/2022,0,0,0,0,0,0,0,0,0,0,0
7/21/2022,0,0,0,0,0,0,0,0,0,0,0
7/22/2022,0,0,0,0,0,0,0,0,0,0,0
7/25/2022,0,0,0,0,0,0,0,0,0,0,0
7/26/2022,0,0,0,0,0,0,0,0,0,0,0
7/27/2022,0,0,0,0,0,0,0,0,0,0,0
7/28/2022,0,0,0.018236214,0,0,0,0,0,0.007628685,0,0.005744306
7/29/2022,0,0,0,0,0,0,0,0,0,0,0
8/1/2022,0,0,0,0,0,0,0,0,0,0,0
8/2/2022,0,0,0,0,0,0,0,0,0,-0.000268783,0
8/3/2022,0,0,0,0,0,0,0,0,0,0,0
8/4/2022,0,0.010285285,0,0,0,0,0,0,0,0,0
8/5/2022,0,0,0,0,0,0,0,0,0,0,0
8/8/2022,0,0,0,0,0,0,0,0,0,0,0
8/9/2022,0,0,0,0,-0.005202995,0,0,0,0,0,0
8/10/2022,0,0,0,0,0,0,0,0,0,0,0
8/11/2022,0,0,0,0,0,0,0,0,0,0,0
8/12/2022,0,0,0,0,0,0,0,0,0,0,0
8/15/2022,0,0,0,0,0,0,0,0,0,0,0
8/16/2022,0,0,0,0,0,0,0,0,0,0,0
8/17/2022,0,0,0,0,0,0,0,0,0,0,0
8/18/2022,0,0,0,0,0,0,0,0,0,0,0
8/19/2022,0,0,-0.002611695,0,0,0,0.015401775,0,0,0,0
8/22/2022,0,0,0,0,0,0,0,0,0,0,0
8/23/2022,0,0,0,0,0,0,0,0,0,0,0
8/24/2022,0,0,0,0,0,0,0,0,0,0,0
8/25/2022,0,0,0,0,0,0,0,0,-0.003396947,0,0
8/26/2022,-0.006392096,0,0,0,0,0,0.023902283,0,0,0,0
8/29/2022,0,0,0,0,0,0,0,0,0,0,0
8/30/2022,0,0,0,0,0,0,0,0,0,0,0
8/31/2022,0,0,0,0,0,0,0,0,0,0,0
9/1/2022,0,0,0,0,0,0,0.035652165,0,0,0,0
9/2/2022,0,0,0,0,0,0,0,0,0,-0.000212655,0
9/5/2022,0,0,0,0,0,0,0,0,-0.003371233,0,-0.005160979
9/6/2022,0,-0.004135137,0,0,0,0,0.02650699,0,0,0,0
9/7/2022,0,0,0,0,0,0,0,0,0,0,0
9/8/2022,0,0,0,0,0,0,0,0,0,0,0
9/9/2022,0,0,0,0,0,0,0,0,0,0,0
9/12/2022,0,0,0,0,0,0,0,0,0,0,0
9/13/2022,0,0,0,0,0,0,0,0,0,-0.00032488,0
9/14/2022,0,0,0.015551429,0,0,0,0,0,0,0,0
9/15/2022,0,0,0,0,0,0,0,0,0,0,0
9/16/2022,0,0,0,0,0,0,-0.004125267,0,0,0,0
9/19/2022,0,0,0,0,0,0,0,0,0,0,0
9/20/2022,0,0,0,0,0,0,0,0,0,0,0
9/21/2022,0,0,0,0,0,0,0,0,0,0,0
9/22/2022,0,0,0,0,0,0,0,0,0,0,0
9/23/2022,0,0,0,0,0,0,0,0,0,0,0
9/26/2022,0,0,0,0,0,0,0,0,0,0,0
9/27/2022,0,0,0,0,0,0,0,0,0,0,0
9/28/2022,0,0,0,0,0,-0.001043287,0,0,0,0,0
9/29/2022,0,0,0,0,0,0,0,0,0,0,0
9/30/2022,0,0,0,0,0,0,0,0,0,0,0
10/3/2022,0,0,0,0,0,0,0,0,0,0,0
10/4/2022,0,0,0,0,0,0,0,0,0,0,0
10/5/2022,0,0,0,0,0,0,0,0,0,0,0
10/7/2022,0,0,0,0,0,0,0,0,0,0,0
10/8/2022,0,0,0,0,0,0,0,0,0,0,0
